date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,z_score
15-01-2026,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,906.23,88255.07,0.093,Regular Sale,In Stock,4.7,1998,0.302025049
15-01-2026,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Referbished,999,97902,715.17,59735.02,0.284,Regular Sale,In Stock,4.4,1814,-0.330098068
15-01-2026,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,911.15,87881.75,0.24,Regular Sale,In Stock,4.8,3849,0.293750723
15-01-2026,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,903.01,89426.79,0.247,Regular Sale,Low Stock,4.9,4118,0.327995246
15-01-2026,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,474.56,46032.07,0.406,Regular Sale,Out of Stock,4.4,8226,-0.633812524
15-01-2026,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,470.45,45384.55,0.411,Regular Sale,In Stock,4.2,9562,-0.648164265
15-01-2026,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,475.58,47029.28,0.405,Regular Sale,Low Stock,4.3,4727,-0.611710196
15-01-2026,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,802.6,78793.5,0.331,Regular Sale,Out of Stock,4.9,8690,0.092317243
15-01-2026,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,811.43,79854.78,0.323,Regular Sale,Out of Stock,4.7,3591,0.115839629
15-01-2026,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,501.09,48439.4,0.373,Regular Sale,Out of Stock,4.7,3858,-0.580456063
15-01-2026,Amazon,iPhone,iPhone 14 128GB,New,799,78302,506.94,50483.89,0.366,Regular Sale,Low Stock,4.4,4213,-0.535141647
15-01-2026,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,507.77,50012.03,0.364,Regular Sale,Out of Stock,4.8,5178,-0.545600031
15-01-2026,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,500.5,48221.71,0.374,Regular Sale,In Stock,4.2,4503,-0.58528098
15-01-2026,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,502.8,49420.69,0.371,Regular Sale,Low Stock,4.5,1777,-0.558706588
15-01-2026,Amazon,iPhone,iPhone 14 Pro 128GB,Referbished,999,97902,566.6,48105.06,0.433,Regular Sale,In Stock,4.2,5278,-0.58786643
15-01-2026,Amazon,iPhone,iPhone 15 128GB,New,799,78302,609.04,60865.44,0.238,Regular Sale,In Stock,4.7,3554,-0.305043252
15-01-2026,Amazon,iPhone,iPhone 15 128GB,Referbished,799,78302,477.33,40808.91,0.403,Regular Sale,In Stock,4.2,2910,-0.749579508
15-01-2026,Amazon,iPhone,iPhone 15 128GB,New,799,78302,608.9,60124,0.238,Regular Sale,In Stock,4.3,4182,-0.321476651
15-01-2026,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,589.17,56942.89,0.263,Regular Sale,In Stock,4.4,2743,-0.3919833
15-01-2026,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,599.67,58544.07,0.249,Regular Sale,In Stock,4.6,2793,-0.356494481
15-01-2026,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Referbished,1199,117502,736.34,62041.49,0.386,Regular Sale,In Stock,3.9,4141,-0.278977085
15-01-2026,Amazon,iPhone,iPhone 15 Pro Max 256GB,Referbished,1199,117502,736.9,63076.02,0.385,Regular Sale,In Stock,4.4,3580,-0.25604759
15-01-2026,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Referbished,1199,117502,745.13,63094.59,0.379,Regular Sale,Low Stock,4.1,2943,-0.255636002
15-01-2026,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,692.43,67939.31,0.133,Regular Sale,In Stock,4.5,2528,-0.148256824
15-01-2026,Amazon,iPhone,iPhone 16 128GB,New,799,78302,693.29,68083.56,0.132,Regular Sale,In Stock,4.4,2294,-0.145059643
15-01-2026,Amazon,iPhone,iPhone 16 128GB,New,799,78302,698.57,68264.55,0.126,Regular Sale,In Stock,4.3,2673,-0.141048151
15-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,Referbished,1099,107702,810.75,69114.84,0.262,Regular Sale,Low Stock,3.9,2058,-0.122202182
15-01-2026,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,999.61,97813.33,0.09,Regular Sale,In Stock,4.7,683,0.513875909
15-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1000.84,98077.49,0.089,Regular Sale,Out of Stock,4.8,2320,0.519730795
15-01-2026,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,989.9,95809.38,0.099,Regular Sale,In Stock,4.3,1901,0.469460029
15-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,Referbished,1099,107702,728.99,62579.95,0.337,Regular Sale,In Stock,4.3,1935,-0.267042568
15-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,988.09,98429.1,0.101,Regular Sale,In Stock,4.2,877,0.527523937
15-01-2026,Flipkart,iPhone,iPhone 17 128GB,Referbished,849,83202,640.47,54405.35,0.246,Regular Sale,In Stock,4,665,-0.448225758
15-01-2026,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,835.61,81022.57,0.016,Regular Sale,In Stock,4.3,570,0.14172272
15-01-2026,Amazon,iPhone,iPhone 17 128GB,New,849,83202,839.72,82376.8,0.011,Regular Sale,In Stock,4.5,556,0.171738098
15-01-2026,Amazon,iPhone,iPhone 17 128GB,New,849,83202,864.68,85192.21,-0.018,Regular Sale,In Stock,4.6,476,0.234139312
15-01-2026,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,850.76,82886.22,-0.002,Regular Sale,In Stock,4.7,468,0.183028968
15-01-2026,Amazon,iPhone,iPhone 17 128GB,New,849,83202,849.14,83014.69,0,Regular Sale,In Stock,4.7,478,0.185876398
15-01-2026,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,853.3,83368.69,-0.005,Regular Sale,In Stock,4.4,696,0.193722513
15-01-2026,Amazon,iPhone,iPhone 17 128GB,New,849,83202,851.11,84407.51,-0.002,Regular Sale,Low Stock,4.3,629,0.216747091
15-01-2026,Amazon,iPhone,iPhone 17 128GB,Referbished,849,83202,615.13,53301.49,0.275,Regular Sale,Out of Stock,4,357,-0.472691894
15-01-2026,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,858.63,82662.8,-0.011,Regular Sale,In Stock,4.3,204,0.17807705
15-01-2026,Amazon,iPhone,iPhone 17 128GB,New,849,83202,856.89,83968.13,-0.009,Regular Sale,In Stock,4.7,377,0.2070086
16-01-2026,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,256.99,24974.68,0.401,Regular Sale,Out of Stock,4.8,4111,-1.100532008
16-01-2026,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,260.2,25126,0.393,Regular Sale,In Stock,4.7,6710,-1.097178126
16-01-2026,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,259.42,25183.45,0.395,Regular Sale,Low Stock,4.5,7936,-1.095904795
16-01-2026,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,259.23,25329.94,0.396,Regular Sale,In Stock,4.4,2839,-1.092657966
16-01-2026,Amazon,Watch,Apple Watch Series 8 (45mm),Referbished,429,42042,207.93,17977.52,0.515,Regular Sale,Out of Stock,3.8,6467,-1.255618222
16-01-2026,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,258.24,25460.34,0.398,Regular Sale,Low Stock,4.5,5562,-1.089767759
16-01-2026,Flipkart,Watch,Apple Watch Series 9 (45mm),Referbished,429,42042,204,17622.83,0.524,Regular Sale,In Stock,4.1,2244,-1.26347963
16-01-2026,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,259.06,25269.25,0.396,Regular Sale,In Stock,4.8,4249,-1.094003109
16-01-2026,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,324.05,31684.58,0.245,Regular Sale,In Stock,4.3,1519,-0.951812671
16-01-2026,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,331.82,32967.85,0.227,Regular Sale,In Stock,4.5,1684,-0.923370062
16-01-2026,Flipkart,Watch,Apple Watch Series X (45mm),Referbished,429,42042,247.49,20855.84,0.423,Regular Sale,In Stock,4.2,1695,-1.19182266
16-01-2026,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,328.19,31755.99,0.235,Regular Sale,In Stock,4.6,1211,-0.950229928
16-01-2026,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,334.28,32364.66,0.221,Regular Sale,In Stock,4.4,2604,-0.936739265
16-01-2026,Flipkart,Watch,Apple Watch Ultra,New,799,78302,491.36,47252.49,0.385,Regular Sale,Out of Stock,4.4,5227,-0.606762933
16-01-2026,Flipkart,Watch,Apple Watch Ultra,New,799,78302,497.44,48776.92,0.377,Regular Sale,Low Stock,4.3,3801,-0.572975213
16-01-2026,Flipkart,Watch,Apple Watch Ultra 2,Referbished,799,78302,495.4,42581.52,0.38,Regular Sale,In Stock,4.1,3629,-0.710291086
16-01-2026,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,593.68,57082.72,0.257,Regular Sale,In Stock,4.2,4639,-0.388884085
16-01-2026,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,610.32,60021.73,0.389,Regular Sale,Out of Stock,4.5,6029,-0.32374338
16-01-2026,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,590.85,57407.08,0.409,Regular Sale,In Stock,4.2,6049,-0.381694916
16-01-2026,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,914.82,89354.21,0.237,Regular Sale,Out of Stock,4.3,4508,0.32638657
16-01-2026,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,898.77,89532.95,0.25,Regular Sale,Low Stock,4.4,3082,0.330348193
16-01-2026,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1012.29,99167.07,0.079,Regular Sale,In Stock,4.6,1777,0.543880427
16-01-2026,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,985.31,95608.55,0.103,Regular Sale,In Stock,4.6,1833,0.465008799
16-01-2026,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,993.2,98334.83,0.096,Regular Sale,In Stock,4.8,2057,0.525434521
16-01-2026,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,994.47,96580.96,0.095,Regular Sale,In Stock,4.2,3621,0.486561456
16-01-2026,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1005.24,97986.68,0.085,Regular Sale,In Stock,4.3,3818,0.517718067
16-01-2026,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1593.28,154928.68,0.203,Regular Sale,Out of Stock,4.2,5229,1.779789997
16-01-2026,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1796.1,179233.83,0.102,Regular Sale,In Stock,4.5,4740,2.318493371
16-01-2026,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1787.34,171858.26,0.106,Regular Sale,Low Stock,4.3,5515,2.155020015
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1775.19,177130.48,0.112,Regular Sale,In Stock,4.3,1514,2.271874373
16-01-2026,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1804.88,174556.04,0.097,Regular Sale,Out of Stock,4.8,2894,2.214814058
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1765.78,176351.5,0.117,Regular Sale,In Stock,4.9,3044,2.254608931
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1830.84,176375.33,0.084,Regular Sale,In Stock,4.6,3052,2.255137103
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1887.28,183360.17,0.056,Regular Sale,In Stock,4.6,1157,2.409950255
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Referbished,1999,195902,1446.95,121848.5,0.276,Regular Sale,In Stock,4.2,2372,1.046595402
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1869.22,183706.08,0.065,Regular Sale,In Stock,4.2,2380,2.417617062
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1929.33,191727.26,0.035,Regular Sale,Out of Stock,4.6,1666,2.595399825
16-01-2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1874.36,180166.35,0.062,Regular Sale,In Stock,4.9,1752,2.339161899
16-01-2026,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1866.38,185079.43,0.066,Regular Sale,In Stock,4.3,878,2.448056219
16-01-2026,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,200.04,19583.63,0.392,Regular Sale,In Stock,4.3,4558,-1.220020134
16-01-2026,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,197.9,19770.86,0.398,Regular Sale,In Stock,4.8,6061,-1.215870337
16-01-2026,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,353.24,34110.61,0.41,Regular Sale,In Stock,4.2,2763,-0.89804174
16-01-2026,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,363.66,35827.47,0.393,Regular Sale,Low Stock,4.4,5771,-0.85998897
16-01-2026,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,481.96,47245.42,0.397,Regular Sale,Low Stock,4.6,6289,-0.606919633
16-01-2026,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Referbished,999,97902,652.14,56496.7,0.347,Regular Sale,In Stock,4.1,2754,-0.401872729
16-01-2026,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,898.66,88297.99,0.1,Regular Sale,Low Stock,4.6,3130,0.302976335
16-01-2026,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,911.69,89750.08,0.24,Regular Sale,Low Stock,4.9,2209,0.335160699
16-01-2026,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,900.85,89602.8,0.249,Regular Sale,Out of Stock,4.7,6353,0.33189636
16-01-2026,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,488.59,47583.33,0.388,Regular Sale,Low Stock,4.2,9374,-0.59943014
16-01-2026,Amazon,iPhone,iPhone 12 64GB,New,799,78302,482.37,47761.51,0.396,Regular Sale,Out of Stock,4.3,4982,-0.595480929
16-01-2026,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,476.73,46863,0.403,Regular Sale,Low Stock,4.6,2810,-0.615395654
16-01-2026,Flipkart,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,453.28,37954.67,0.546,Regular Sale,In Stock,4.4,5088,-0.812841357
16-01-2026,Amazon,iPhone,iPhone 13 128GB,New,799,78302,476.52,45832.56,0.404,Regular Sale,Low Stock,4.6,8464,-0.638234497
16-01-2026,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,476.09,46301.8,0.404,Regular Sale,In Stock,4.4,4036,-0.627834184
16-01-2026,Flipkart,iPhone,iPhone 13 128GB,Referbished,799,78302,399.97,33521.82,0.499,Regular Sale,Out of Stock,4.3,7996,-0.911091779
16-01-2026,Amazon,iPhone,iPhone 14 128GB,New,799,78302,508.59,50223.05,0.363,Regular Sale,In Stock,4.5,6326,-0.540922948
16-01-2026,Amazon,iPhone,iPhone 14 128GB,New,799,78302,498.79,48127.5,0.376,Regular Sale,Low Stock,4.4,1786,-0.587369066
16-01-2026,Amazon,iPhone,iPhone 14 128GB,New,799,78302,495.42,48144.21,0.38,Regular Sale,In Stock,4.7,5967,-0.586998703
16-01-2026,Amazon,iPhone,iPhone 14 Pro 128GB,Referbished,999,97902,597.99,50748.16,0.401,Regular Sale,Out of Stock,4.2,2071,-0.529284323
16-01-2026,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,702.12,69892.54,0.297,Regular Sale,In Stock,4.9,5054,-0.104965111
16-01-2026,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,594.91,57382.11,0.255,Regular Sale,In Stock,4.7,3952,-0.382248355
16-01-2026,Amazon,iPhone,iPhone 15 128GB,New,799,78302,600.7,58468.04,0.248,Regular Sale,Out of Stock,4.3,1670,-0.358179623
16-01-2026,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1001.29,98777.53,0.165,Regular Sale,In Stock,4.7,4570,0.535246597
16-01-2026,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,711.2,70887.88,0.11,Regular Sale,In Stock,4.8,1058,-0.08290423
16-01-2026,Amazon,iPhone,iPhone 16 128GB,New,799,78302,701.12,67770.55,0.123,Regular Sale,In Stock,4.2,2322,-0.151997249
16-01-2026,Amazon,iPhone,iPhone 16 128GB,Referbished,799,78302,518.43,43733.59,0.351,Regular Sale,In Stock,4.4,1228,-0.684756416
16-01-2026,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,702.06,68192.8,0.121,Regular Sale,In Stock,4.3,2654,-0.14263843
16-01-2026,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,698.29,67124.23,0.126,Regular Sale,Low Stock,4.4,1087,-0.166322392
16-01-2026,Amazon,iPhone,iPhone 16 Pro 256GB,Referbished,1099,107702,751.35,62790.14,0.316,Regular Sale,In Stock,4.4,2233,-0.262383882
16-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,989.48,97498.59,0.1,Regular Sale,In Stock,4.4,2411,0.506899959
16-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,983.78,95145.5,0.105,Regular Sale,Low Stock,4.2,1541,0.454745682
16-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1017.45,101466.32,0.074,Regular Sale,In Stock,4.6,722,0.594841385
16-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,Referbished,1099,107702,783.62,66068.58,0.287,Regular Sale,In Stock,4.4,1254,-0.189719994
16-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,Referbished,1099,107702,819,70711.34,0.255,Regular Sale,In Stock,4.4,1255,-0.086817092
16-01-2026,Amazon,iPhone,iPhone 16 Pro 256GB,Referbished,1099,107702,842.22,70688.18,0.234,Regular Sale,In Stock,3.9,2597,-0.087330414
16-01-2026,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1008.95,98761.62,0.082,Regular Sale,In Stock,4.7,733,0.534893965
16-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,997.18,99674.67,0.093,Regular Sale,In Stock,4.6,1252,0.555130957
16-01-2026,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,985.75,94907.32,0.103,Regular Sale,Low Stock,4.7,2367,0.449466621
16-01-2026,Amazon,iPhone,iPhone 17 128GB,Referbished,849,83202,680.69,56912.1,0.198,Regular Sale,In Stock,4.5,405,-0.392665735
16-01-2026,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,861.82,85063.84,-0.015,Regular Sale,In Stock,4.6,470,0.231294098
16-01-2026,Amazon,iPhone,iPhone 17 128GB,New,849,83202,832.48,82744.2,0.019,Regular Sale,Low Stock,4.8,230,0.179881213
16-01-2026,Flipkart,iPhone,iPhone 17 128GB,Referbished,849,83202,611.63,51105.02,0.28,Regular Sale,Low Stock,4.4,393,-0.521374819
16-01-2026,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,858.21,83382.35,-0.011,Regular Sale,In Stock,4.4,599,0.194025275
16-01-2026,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,854.75,84300.61,-0.007,Regular Sale,Out of Stock,4.4,642,0.214377742
16-01-2026,Amazon,iPhone,iPhone 17 128GB,Referbished,849,83202,714.18,60900.86,0.159,Regular Sale,Out of Stock,4.3,669,-0.304258197
17-01-2026,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,253.81,24879.63,0.408,Regular Sale,Low Stock,4.3,5965,-1.102638712
17-01-2026,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,262.38,25784.98,0.388,Regular Sale,Out of Stock,4.4,8602,-1.082572384
17-01-2026,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,260.56,25362.98,0.393,Regular Sale,In Stock,4.4,5499,-1.091925662
17-01-2026,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,262.08,25388.88,0.389,Regular Sale,In Stock,4.3,8076,-1.09135161
17-01-2026,Flipkart,Watch,Apple Watch Series 7 (45mm),Referbished,429,42042,217.24,18152.67,0.494,Regular Sale,Low Stock,3.9,3388,-1.251736168
17-01-2026,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,254.1,24989.07,0.408,Regular Sale,In Stock,4.7,3922,-1.100213065
17-01-2026,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,256.99,25209.98,0.401,Regular Sale,Low Stock,4.4,5880,-1.095316779
17-01-2026,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,255.05,24920.28,0.405,Regular Sale,In Stock,4.3,3237,-1.101737738
17-01-2026,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,254.37,24448.36,0.407,Regular Sale,In Stock,4.8,2441,-1.112197451
17-01-2026,Flipkart,Watch,Apple Watch Series 9 (45mm),Referbished,429,42042,194.34,16645.69,0.547,Regular Sale,In Stock,3.8,3886,-1.285137123
17-01-2026,Amazon,Watch,Apple Watch Series X (45mm),Referbished,429,42042,254.97,21718.64,0.406,Regular Sale,In Stock,4.5,993,-1.172699418
17-01-2026,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,326.4,31939.66,0.239,Regular Sale,In Stock,4.3,1469,-0.946159036
17-01-2026,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,326.93,32360.88,0.238,Regular Sale,In Stock,4.9,1437,-0.936823046
17-01-2026,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,329.55,32562.39,0.232,Regular Sale,Out of Stock,4.3,2147,-0.932356745
17-01-2026,Flipkart,Watch,Apple Watch Ultra,New,799,78302,502.36,49238.94,0.371,Regular Sale,In Stock,4.5,5368,-0.562734926
17-01-2026,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,590.74,56866.13,0.261,Regular Sale,In Stock,4.7,1425,-0.393684622
17-01-2026,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,590.16,57112.33,0.261,Regular Sale,In Stock,4.5,3669,-0.388227804
17-01-2026,Amazon,Watch,Apple Watch Ultra 2,Referbished,799,78302,485.88,41489,0.392,Regular Sale,In Stock,4.5,1313,-0.734505881
17-01-2026,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,592.17,57072.29,0.407,Regular Sale,In Stock,4.7,6042,-0.389115257
17-01-2026,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,608.68,60601.69,0.391,Regular Sale,Out of Stock,4.7,2814,-0.31088905
17-01-2026,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,606.26,59254.79,0.393,Regular Sale,In Stock,4.9,3509,-0.340741965
17-01-2026,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,606.88,59814.27,0.393,Regular Sale,Out of Stock,4.8,4826,-0.328341558
17-01-2026,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,892.17,86571.19,0.256,Regular Sale,In Stock,4.2,6807,0.264703254
17-01-2026,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,900.37,87457.27,0.249,Regular Sale,Low Stock,4.5,6766,0.284342478
17-01-2026,Amazon,Mac,MacBook Air M3 256GB,Referbished,1099,107702,743.79,63635.94,0.323,Regular Sale,In Stock,4.4,2463,-0.24363743
17-01-2026,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1013.72,99744.98,0.078,Regular Sale,In Stock,4.9,1586,0.55668932
17-01-2026,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1000.93,99911.08,0.089,Regular Sale,In Stock,4.9,3474,0.560370788
17-01-2026,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1619.16,160342.71,0.19,Regular Sale,Out of Stock,4.5,7012,1.899787455
17-01-2026,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1569.05,154740.86,0.215,Regular Sale,Out of Stock,4.8,2792,1.775627123
17-01-2026,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Referbished,1999,195902,1304.24,112284.48,0.348,Regular Sale,In Stock,4.2,4180,0.834616877
17-01-2026,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1831.15,177125.95,0.084,Regular Sale,In Stock,4.6,2577,2.27177397
17-01-2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1885.05,182729.97,0.057,Regular Sale,In Stock,4.5,826,2.395982398
17-01-2026,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1924.68,190620.61,0.037,Regular Sale,In Stock,4.3,2348,2.570871851
17-01-2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1877.25,185455.11,0.061,Regular Sale,In Stock,4.6,1206,2.456382853
17-01-2026,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,359.39,35637.43,0.4,Regular Sale,Low Stock,4.7,10382,-0.864201049
17-01-2026,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,354.81,34342.71,0.408,Regular Sale,Low Stock,4.6,4412,-0.892897437
17-01-2026,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,360.83,36039.05,0.398,Regular Sale,Out of Stock,4.8,4946,-0.855299476
17-01-2026,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Referbished,799,78302,377.76,31873.99,0.527,Regular Sale,In Stock,4,2933,-0.947614557
17-01-2026,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,912.55,89456.01,0.087,Regular Sale,Out of Stock,4.8,1367,0.328642882
17-01-2026,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,889.4,87217.89,0.258,Regular Sale,Out of Stock,4.6,5325,0.27903682
